# ----------------------------------------
# Alle websitegegevens
# Gebruikers-verkenner
# 20190101-20190408
# ----------------------------------------

Klant-ID,Sessies,Gem. sessieduur,Bouncepercentage,Opbrengst,Transacties,Doelconversieratio
1139845367.1553092104,1,00:00:11,"0,00%","US$ 0,00",0,"0,00%"
1139998596.1546956596,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1141732440.1548883700,1,00:00:21,"0,00%","US$ 0,00",0,"0,00%"
1143024391.1533501685,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1143073034.1554204003,1,00:06:29,"0,00%","US$ 0,00",0,"0,00%"
1143878724.1554233345,1,00:03:30,"0,00%","US$ 0,00",0,"0,00%"
1145516430.1551284175,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1145888477.1550674350,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1146256564.1551813203,1,00:00:50,"0,00%","US$ 0,00",0,"0,00%"
1147196731.1551004106,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1148192302.1551266781,1,00:00:24,"0,00%","US$ 0,00",0,"0,00%"
1149163296.1551168664,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1149354868.1552945916,1,00:01:46,"0,00%","US$ 0,00",0,"0,00%"
1150187132.1493896109,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1151647608.1554107218,1,00:00:10,"0,00%","US$ 0,00",0,"0,00%"
1151845799.1552377830,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1151912606.1553155953,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1152406666.1549618352,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1153027984.1553284748,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1153209167.1549469299,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1154102254.1527772938,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1154268580.1551108661,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1155461129.1551612030,1,00:03:16,"0,00%","US$ 0,00",0,"0,00%"
1155742688.1550840371,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1156686009.1548952912,1,00:03:02,"0,00%","US$ 0,00",0,"0,00%"
1157536106.1547623904,1,00:06:32,"0,00%","US$ 0,00",0,"0,00%"
1158240449.1544026519,1,00:00:18,"0,00%","US$ 0,00",0,"0,00%"
1158971235.1554705928,1,00:00:28,"0,00%","US$ 0,00",0,"0,00%"
1159013986.1546364744,1,00:00:26,"0,00%","US$ 0,00",0,"0,00%"
1159176103.1554187747,1,00:14:02,"0,00%","US$ 0,00",0,"0,00%"
1160817340.1506328900,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1161367328.1554387661,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1161529220.1553538806,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1161539219.1549136910,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1161553087.1548549407,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1162150103.1548027966,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1162211654.1550674354,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1162613859.1549379991,1,00:01:53,"0,00%","US$ 0,00",0,"0,00%"
1162856817.1550141452,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
1163931091.1552993933,1,00:00:06,"0,00%","US$ 0,00",0,"0,00%"
1165866377.1549579687,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1166108150.1553598290,1,00:08:54,"0,00%","US$ 0,00",0,"0,00%"
1166300927.1550069563,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1167729868.1553750759,1,00:00:56,"0,00%","US$ 0,00",0,"0,00%"
1168122485.1553076923,1,00:07:36,"0,00%","US$ 0,00",0,"0,00%"
1168215816.1554231354,1,00:00:54,"0,00%","US$ 0,00",0,"0,00%"
1168792337.1552309643,1,00:00:39,"0,00%","US$ 0,00",0,"0,00%"
1169028003.1549034519,1,00:21:57,"0,00%","US$ 0,00",0,"0,00%"
1170274667.1548760800,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1170533462.1550575017,1,00:00:48,"0,00%","US$ 0,00",0,"0,00%"
1170653398.1549005510,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1171498496.1548173406,1,00:01:58,"0,00%","US$ 0,00",0,"0,00%"
1173896553.1548051806,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1174342033.1553688514,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1174642472.1550731005,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1174732039.1553183329,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1175954562.1551727462,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1176222280.1554063618,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1177396027.1550019544,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1177982767.1546409015,1,00:04:53,"0,00%","US$ 0,00",0,"0,00%"
1178358947.1551843707,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1178391648.1551377005,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1178492474.1549379297,1,00:01:00,"0,00%","US$ 0,00",0,"0,00%"
1179889869.1554392498,1,00:31:44,"0,00%","US$ 0,00",0,"0,00%"
1180105297.1554467279,1,00:01:36,"0,00%","US$ 0,00",0,"0,00%"
1185264198.1551954588,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1185710687.1552986697,1,00:04:36,"0,00%","US$ 0,00",0,"0,00%"
1185924196.1533825298,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1187063162.1554303269,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1189277414.1550219169,1,00:01:11,"0,00%","US$ 0,00",0,"0,00%"
119099470.1548671487,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1191423841.1546410079,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1191808931.1553591974,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1193014199.1549457791,1,00:01:22,"0,00%","US$ 0,00",0,"0,00%"
1193155199.1549010016,1,00:02:26,"0,00%","US$ 0,00",0,"0,00%"
1193479295.1549782357,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1193617669.1549312940,1,00:00:53,"0,00%","US$ 0,00",0,"0,00%"
1194689766.1551705892,1,00:04:22,"0,00%","US$ 0,00",0,"0,00%"
1195399260.1549579691,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1196153958.1548067349,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1196608906.1552305006,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1196920627.1548753210,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
1197398655.1549579998,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1197929233.1548444735,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
1198316961.1550064807,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1199012202.1550585555,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1202064706.1549024199,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1202484474.1550866645,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1203732123.1551349848,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1204884343.1546866654,1,00:01:07,"0,00%","US$ 0,00",0,"0,00%"
1205651937.1554141426,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1206017204.1553605752,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1206628859.1554445610,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1208755573.1553699943,1,00:00:58,"0,00%","US$ 0,00",0,"0,00%"
1209833134.1552730377,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1210658842.1541973325,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1211408566.1549467543,1,00:01:02,"0,00%","US$ 0,00",0,"0,00%"
1212744959.1548233730,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1214563008.1550393581,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
121604576.1547470737,1,00:00:31,"0,00%","US$ 0,00",0,"0,00%"
1216308339.1552418587,1,00:00:41,"0,00%","US$ 0,00",0,"0,00%"
1217703565.1552291058,1,00:11:15,"0,00%","US$ 0,00",0,"0,00%"
1218306666.1553587457,1,00:06:19,"0,00%","US$ 0,00",0,"0,00%"
1218755129.1552994717,1,00:01:34,"0,00%","US$ 0,00",0,"0,00%"
1219486418.1551505922,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1219800625.1551879221,1,00:00:14,"0,00%","US$ 0,00",0,"0,00%"
1220014534.1548688760,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1222371973.1552746313,1,00:05:32,"0,00%","US$ 0,00",0,"0,00%"
1222544477.1554454296,1,00:00:03,"0,00%","US$ 0,00",0,"0,00%"
1223781215.1548851164,1,00:01:08,"0,00%","US$ 0,00",0,"0,00%"
1224005932.1546528492,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1224455505.1547734050,1,00:14:16,"0,00%","US$ 0,00",0,"0,00%"
1224728520.1554468612,1,00:00:25,"0,00%","US$ 0,00",0,"0,00%"
1225258195.1548944627,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1225263881.1552411315,1,00:00:07,"0,00%","US$ 0,00",0,"0,00%"
1226230587.1552645465,1,00:01:41,"0,00%","US$ 0,00",0,"0,00%"
1227329361.1548069878,1,00:00:55,"0,00%","US$ 0,00",0,"0,00%"
1227657214.1547802409,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1228374588.1550229332,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1228512015.1548752632,1,00:00:10,"0,00%","US$ 0,00",0,"0,00%"
1228736062.1548738344,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1228978540.1553299407,1,00:00:07,"0,00%","US$ 0,00",0,"0,00%"
123086246.1554224218,1,00:01:47,"0,00%","US$ 0,00",0,"0,00%"
1233829774.1550479168,1,00:00:06,"0,00%","US$ 0,00",0,"0,00%"
1235838114.1554452739,1,00:05:22,"0,00%","US$ 0,00",0,"0,00%"
1236588439.1547556543,1,00:06:37,"0,00%","US$ 0,00",0,"0,00%"
1238265417.1546605234,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1238282246.1548420457,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1238479491.1548688866,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
124235379.1550481028,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1242459088.1551890003,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1244748682.1553797953,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1245284002.1552918372,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1246674402.1553631913,1,00:00:18,"0,00%","US$ 0,00",0,"0,00%"
1247433879.1549446659,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1248751644.1552102013,1,00:00:11,"0,00%","US$ 0,00",0,"0,00%"
1249647554.1547647668,1,00:13:55,"0,00%","US$ 0,00",0,"0,00%"
1249864607.1553071201,1,00:00:09,"0,00%","US$ 0,00",0,"0,00%"
1249873625.1549641641,1,00:00:20,"0,00%","US$ 0,00",0,"0,00%"
1251482315.1548457143,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
125169436.1554107634,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1253329496.1548059253,1,00:31:53,"0,00%","US$ 0,00",0,"0,00%"
1254710781.1543592026,1,00:04:09,"0,00%","US$ 0,00",0,"0,00%"
1255436692.1547495946,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1258511299.1554662441,1,00:01:42,"0,00%","US$ 0,00",0,"0,00%"
1258645071.1548688835,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1259513627.1548680921,1,00:05:55,"0,00%","US$ 0,00",0,"0,00%"
1260060485.1548129578,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
126079676.1550654198,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1261676890.1546610460,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1262793617.1552910242,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1264616421.1553001071,1,00:01:37,"0,00%","US$ 0,00",0,"0,00%"
1264831962.1549452286,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1266094089.1554467601,1,00:11:01,"0,00%","US$ 0,00",0,"0,00%"
1266500988.1550965111,1,00:02:21,"0,00%","US$ 0,00",0,"0,00%"
1267209387.1550696519,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1268433262.1549016520,1,00:02:30,"0,00%","US$ 0,00",0,"0,00%"
1268810815.1554053608,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1268915487.1549287247,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1268916702.1553157884,1,00:01:50,"0,00%","US$ 0,00",0,"0,00%"
1268944829.1551417464,1,00:01:50,"0,00%","US$ 0,00",0,"0,00%"
1269675052.1554184271,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1270271790.1552866236,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1270457578.1554392104,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
127049956.1547468772,1,00:04:54,"0,00%","US$ 0,00",0,"0,00%"
1270856113.1549017872,1,00:05:14,"0,00%","US$ 0,00",0,"0,00%"
127228088.1552667378,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
127313218.1551175011,1,00:00:32,"0,00%","US$ 0,00",0,"0,00%"
1274497684.1548409247,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1274821814.1550243054,1,00:00:07,"0,00%","US$ 0,00",0,"0,00%"
1275126878.1550687095,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1275670062.1554648424,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1276263194.1554451948,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1278061772.1550664215,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1280549379.1550404322,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1280734438.1550824565,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1280736925.1554446541,1,00:00:06,"0,00%","US$ 0,00",0,"0,00%"
128211842.1554107229,1,00:00:54,"0,00%","US$ 0,00",0,"0,00%"
128312587.1554255968,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
1283425596.1546494289,1,00:13:59,"0,00%","US$ 0,00",0,"0,00%"
1285414958.1549978523,1,00:01:15,"0,00%","US$ 0,00",0,"0,00%"
1285894751.1553198196,1,00:01:55,"0,00%","US$ 0,00",0,"0,00%"
1285988024.1548549448,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1287281916.1554729825,1,00:10:45,"0,00%","US$ 0,00",0,"0,00%"
1288082298.1548059278,1,00:05:45,"0,00%","US$ 0,00",0,"0,00%"
1288365247.1552922577,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1288682786.1548669431,1,00:01:23,"0,00%","US$ 0,00",0,"0,00%"
1289293241.1546616309,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1289812986.1551216761,1,00:03:20,"0,00%","US$ 0,00",0,"0,00%"
1291824022.1553881762,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1292128125.1548770256,1,00:08:15,"0,00%","US$ 0,00",0,"0,00%"
129226481.1551866320,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1292552015.1547800785,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1292891706.1551427165,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1293065194.1552494658,1,00:04:31,"0,00%","US$ 0,00",0,"0,00%"
1294380750.1550747869,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1294428835.1554376777,1,00:03:03,"0,00%","US$ 0,00",0,"0,00%"
1294430637.1554710095,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
129472365.1551724956,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1294875151.1553622022,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1296795072.1554063860,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1297370701.1554214460,1,00:09:25,"0,00%","US$ 0,00",0,"0,00%"
1297812150.1548786463,1,00:01:50,"0,00%","US$ 0,00",0,"0,00%"
1298236709.1549456763,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1299257190.1551035574,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1299476951.1553262379,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
130104005.1554658287,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1301435647.1547495698,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1302833835.1552485478,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1303548418.1549579950,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1304662320.1551095212,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1305782104.1553078346,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
130643078.1554471406,1,00:00:09,"0,00%","US$ 0,00",0,"0,00%"
1307823416.1551024315,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1307862590.1548713759,1,00:00:46,"0,00%","US$ 0,00",0,"0,00%"
1308765931.1549617012,1,00:00:55,"0,00%","US$ 0,00",0,"0,00%"
1309141911.1548129959,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1311450351.1552983623,1,00:00:23,"0,00%","US$ 0,00",0,"0,00%"
1311542592.1551356583,1,00:00:27,"0,00%","US$ 0,00",0,"0,00%"
1311786404.1552635446,1,00:01:21,"0,00%","US$ 0,00",0,"0,00%"
1312268359.1547253946,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1313358823.1552909409,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1314266948.1552468490,1,00:10:30,"0,00%","US$ 0,00",0,"0,00%"
1314679482.1547719625,1,00:03:03,"0,00%","US$ 0,00",0,"0,00%"
1315656922.1548239616,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1316441025.1551085516,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1317440134.1554708555,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1317727489.1550151632,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1318029868.1550754571,1,00:01:15,"0,00%","US$ 0,00",0,"0,00%"
1318649305.1553851058,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
131866742.1550674516,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1319017843.1552925829,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1319368962.1546415691,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1319466675.1554199736,1,00:01:07,"0,00%","US$ 0,00",0,"0,00%"
1319621483.1552910413,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1320047081.1553093502,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1322015371.1552985773,1,00:00:32,"0,00%","US$ 0,00",0,"0,00%"
1322020480.1546416844,1,00:00:55,"0,00%","US$ 0,00",0,"0,00%"
1322125017.1549453975,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1322603890.1551954639,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1324215230.1551538056,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1324310844.1554404844,1,00:02:39,"0,00%","US$ 0,00",0,"0,00%"
132512291.1553870784,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1325778255.1552668007,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1325857888.1546414789,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
132736025.1549288410,1,00:13:20,"0,00%","US$ 0,00",0,"0,00%"
132891327.1554308965,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1329680707.1551864638,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1330236175.1554106971,1,00:00:19,"0,00%","US$ 0,00",0,"0,00%"
1330915324.1546832646,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1331346451.1551080492,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1331540424.1552307447,1,00:00:29,"0,00%","US$ 0,00",0,"0,00%"
1332186710.1547196491,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
133282444.1554334902,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1333020589.1551193332,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1334037947.1548751110,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
133403831.1551097474,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1334373544.1547559168,1,00:23:58,"0,00%","US$ 0,00",0,"0,00%"
1334437230.1549235684,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1334452529.1550237549,1,00:00:19,"0,00%","US$ 0,00",0,"0,00%"
1335674251.1554299084,1,00:00:45,"0,00%","US$ 0,00",0,"0,00%"
1335813175.1548449390,1,00:07:18,"0,00%","US$ 0,00",0,"0,00%"
1335925976.1552904690,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1336338191.1553875842,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1336931273.1549944556,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1337529997.1549627856,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1338168086.1550589043,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1339522425.1551801159,1,00:01:25,"0,00%","US$ 0,00",0,"0,00%"
1340027162.1542736344,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
134019282.1553677137,1,00:01:20,"0,00%","US$ 0,00",0,"0,00%"
1342353334.1545323287,1,00:04:13,"0,00%","US$ 0,00",0,"0,00%"
1342829570.1547062677,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
134349094.1554198706,1,00:00:24,"0,00%","US$ 0,00",0,"0,00%"
1344287830.1553242976,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1346062392.1551645945,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1346095993.1547667584,1,00:21:31,"0,00%","US$ 0,00",0,"0,00%"
1348990084.1554703192,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1349278461.1551710284,1,00:01:02,"0,00%","US$ 0,00",0,"0,00%"
1350143771.1547994955,1,00:09:11,"0,00%","US$ 0,00",0,"0,00%"
1350515636.1548129629,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1352182126.1548139003,1,00:05:04,"0,00%","US$ 0,00",0,"0,00%"
1352827427.1553146359,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1353086595.1554454176,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1354251020.1549544262,1,00:14:16,"0,00%","US$ 0,00",0,"0,00%"
1354864607.1549308769,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1355091897.1550755574,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1356570567.1554458616,1,00:03:26,"0,00%","US$ 0,00",0,"0,00%"
1357340589.1548352060,1,00:03:40,"0,00%","US$ 0,00",0,"0,00%"
1357361114.1552639172,1,00:03:11,"0,00%","US$ 0,00",0,"0,00%"
1357528172.1551351410,1,00:07:02,"0,00%","US$ 0,00",0,"0,00%"
1357721759.1548938812,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1358710743.1550600368,1,00:04:51,"0,00%","US$ 0,00",0,"0,00%"
1361987422.1549129662,1,00:01:30,"0,00%","US$ 0,00",0,"0,00%"
1362479724.1548934051,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1363135726.1553507850,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1364229057.1551773285,1,00:01:48,"0,00%","US$ 0,00",0,"0,00%"
1364345696.1546985394,1,00:01:04,"0,00%","US$ 0,00",0,"0,00%"
1365093706.1554386653,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1365448978.1548760174,1,00:00:27,"0,00%","US$ 0,00",0,"0,00%"
136580833.1550174019,1,00:03:20,"0,00%","US$ 0,00",0,"0,00%"
1367068022.1549014355,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1367734109.1552644342,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1369112341.1546832795,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1372339420.1549549537,1,00:00:36,"0,00%","US$ 0,00",0,"0,00%"
1374009337.1551099899,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1374645745.1546632568,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1377339846.1554247682,1,00:02:02,"0,00%","US$ 0,00",0,"0,00%"
137826492.1549944517,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1378755664.1548549317,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1379227066.1552594574,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
138047881.1552910215,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1380764664.1554335394,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1380796503.1521792616,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
1382212338.1550755606,1,00:00:36,"0,00%","US$ 0,00",0,"0,00%"
1383111027.1551693297,1,00:04:18,"0,00%","US$ 0,00",0,"0,00%"
13844432.1553760700,1,00:01:10,"0,00%","US$ 0,00",0,"0,00%"
1385117514.1554113981,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1385178654.1552379915,1,00:02:33,"0,00%","US$ 0,00",0,"0,00%"
1386518803.1548492784,1,00:00:43,"0,00%","US$ 0,00",0,"0,00%"
1386593541.1546437535,1,00:00:47,"0,00%","US$ 0,00",0,"0,00%"
1386650797.1553677557,1,00:02:03,"0,00%","US$ 0,00",0,"0,00%"
1386836283.1551284710,1,00:00:40,"0,00%","US$ 0,00",0,"0,00%"
1387272590.1549016797,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1389328153.1548798731,1,00:00:37,"0,00%","US$ 0,00",0,"0,00%"
139104481.1550743982,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1391812247.1548934922,1,00:00:44,"0,00%","US$ 0,00",0,"0,00%"
1392070451.1553777697,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1392346599.1553852645,1,00:00:32,"0,00%","US$ 0,00",0,"0,00%"
1392567257.1554123763,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1392619508.1552910389,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1395000838.1552491688,1,00:00:27,"0,00%","US$ 0,00",0,"0,00%"
1395783867.1552940014,1,00:18:42,"0,00%","US$ 0,00",0,"0,00%"
1396710204.1553092221,1,00:00:17,"0,00%","US$ 0,00",0,"0,00%"
1397019043.1554316450,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1398417377.1549033143,1,00:02:54,"0,00%","US$ 0,00",0,"0,00%"
1398685850.1550824811,1,00:04:37,"0,00%","US$ 0,00",0,"0,00%"
1400050299.1546832595,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1401237122.1554063794,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1401388508.1553606389,1,00:00:22,"0,00%","US$ 0,00",0,"0,00%"
